CNPJ_NORMALIZADO,razao_social,Municipio,Porte,CNAE PRIMARIO,TEM_SESI,TEM_SENAI,STATUS_COMERCIAL,OPORTUNIDADE_CROSS_SELL
21675045000136,ANTONIO DA SILVA SERVICOS LTDA,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
43301355000123,AP DE MORAIS - LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
54058759000154,"ARTE & CONCEITO INSTALACOES, MONTAGENS E MANUTENCAO DE ESQUADRIAS DE ALUMINIO LTDA",Maceió,MICRO EMPRESA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",1,0,SOMENTE SESI,SESI → SENAI
1758073000100,AURICELIA MARIA DE REZENDE,Maceió,MICRO EMPRESA,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,SOMENTE SESI,SESI → SENAI
771260000160,B SILVA & CIA LTDA,Maceió,MICRO EMPRESA,"Fabricacao de artigos para viagem, bolsas e semelhantes de qualquer material",1,0,SOMENTE SESI,SESI → SENAI
19388186000126,BARBOSA E FONTAN COMERCIO LTDA,Maceió,MICRO EMPRESA,Fabricacao de bijuterias e artefatos semelhantes,1,0,SOMENTE SESI,SESI → SENAI
18414740000130,BIO DIGITAL RECICLAGEM DE ELETRONICOS LTDA,Maceió,MICRO EMPRESA,Recuperacao de sucatas de aluminio,1,0,SOMENTE SESI,SESI → SENAI
69989853000102,BONANCA CONSTRUTORA E INCORPORADORA LTDA,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
42418771000143,BOX STUDIO EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
42150391002033,BRASKEM S.A,Maceió,DEMAIS,Extracao de sal gema,1,0,SOMENTE SESI,SESI → SENAI
24987856000160,BRAZMARMORE INDUSTRIA E COMERCIO DE MARMORES E GRANITO LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
42616246000132,BROWNIE DA MALI LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
38162420000147,BW PLAST INDUSTRIA E COMERCIO LTDA,Maceió,MICRO EMPRESA,Fabricacao de embalagens de material plastico,1,0,SOMENTE SESI,SESI → SENAI
2413246000110,C E O GUANABENS,Maceió,PEQUENO PORTE,Fabricacao de saboes e detergentes sinteticos,1,0,SOMENTE SESI,SESI → SENAI
61166290000132,C R DA SILVA MEGA NICHO,Maceió,MICRO EMPRESA,Fabricacao de moveis com predominancia de madeira,1,0,SOMENTE SESI,SESI → SENAI
51714908000106,CALEIDOSCOPIO COMERCIO LTDA,Maceió,PEQUENO PORTE,Fabricacao de bijuterias e artefatos semelhantes,1,0,SOMENTE SESI,SESI → SENAI
10897687000163,CAOFLEX INDUSTRIA E COMERCIO LTDA,Maceió,DEMAIS,Fabricacao de colchoes,1,0,SOMENTE SESI,SESI → SENAI
41391511000169,CAVALCANTI FARIAS LTDA,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
8911577000167,CBE - COMPANHIA BRASILEIRA DE ESQUADRIAS LTDA,Maceió,DEMAIS,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,1,0,SOMENTE SESI,SESI → SENAI
9002715000158,CENTRO AUTOMOTIVO MONAM - LTDA,Maceió,DEMAIS,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
12086091000109,CENTRO DAS CARNES LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de carne,1,0,SOMENTE SESI,SESI → SENAI
35375005000264,COMERCIAL LETICIA LTDA,Maceió,MICRO EMPRESA,"Fabricacao de produtos de trefilados de metal, exceto padronizados",1,0,SOMENTE SESI,SESI → SENAI
59279481000169,CONDOMINIO N. PEDROSA EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
57179215000139,CONDOMINIO RESERVA DO CAJUEIRO EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
55611386000160,CONDOMINIO RESERVA DO PRATA EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
10929844000175,CONSERTCAR COMERCIO E SERVICOS LTDA,Maceió,MICRO EMPRESA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,SOMENTE SESI,SESI → SENAI
54360360000123,CONSORCIO CMEIS 12 UNIDADES,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
54475254000195,CONSORCIO MERCADOS BENEDITO BENTES E JACINTNHO,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
51068576000121,CONSORCIO PAV VIAS DO SAO FRANCISCO,Maceió,DEMAIS,"Obras de urbanizacao - ruas, pracas e calcadas",1,0,SOMENTE SESI,SESI → SENAI
55246486000134,CONSORCIO PEDCAC,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
47028449000121,CONSORCIO VIAS DO NORTE 2 ETAPA,Maceió,DEMAIS,"Obras de urbanizacao - ruas, pracas e calcadas",1,0,SOMENTE SESI,SESI → SENAI
7524928000114,CONSTRU SERVICOS DE TELECOMUNICACOES LTDA,Maceió,PEQUENO PORTE,Construcao de estacoes e redes de telecomunicacoes,1,0,SOMENTE SESI,SESI → SENAI
8478265000101,CONSTRUTORA CAMELO LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
2949016000413,CONTROL CONSTRUCOES S.A,Maceió,DEMAIS,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
18130068000150,CORE AMBIENTAL LTDA,Maceió,MICRO EMPRESA,Coleta de residuos nao perigosos,1,0,SOMENTE SESI,SESI → SENAI
48512865000163,CZAR CONCRETE INDUSTRIA LTDA,Maceió,MICRO EMPRESA,Fabricacao de artefatos de cimento para uso na construcao,1,0,SOMENTE SESI,SESI → SENAI
20443702000157,D H F CONSULTORIA E ENGENHARIA LTDA,Maceió,PEQUENO PORTE,Servicos de engenharia,1,0,SOMENTE SESI,SESI → SENAI
39676924000148,DARIO FERNANDES DA SILVA TELECOMUNICACOES,Maceió,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
3513308000129,DEKOR ART COMERCIAL LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
40168050000105,DM SINALIZACAO LTDA,Maceió,MICRO EMPRESA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",1,0,SOMENTE SESI,SESI → SENAI
29061526000163,DPMC COMERCIO DE AGUA MINERAL LTDA,Maceió,DEMAIS,Fabricacao de aguas envasadas,1,0,SOMENTE SESI,SESI → SENAI
37687070000170,DUNORTT PAES ARTESANAIS LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
21876488000195,E3FIX ENGENHARIA LTDA,Maceió,MICRO EMPRESA,Servicos de engenharia,1,0,SOMENTE SESI,SESI → SENAI
49781482000153,ECO GREEN PLASTICOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de embalagens de material plastico,1,0,SOMENTE SESI,SESI → SENAI
28206503000137,ECOSOLAR ENERGIA E SOLUCOES LTDA,Maceió,PEQUENO PORTE,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
11460923000142,ELETROMECANICA DE ALAGOAS LTDA,Maceió,PEQUENO PORTE,"Manutencao e reparacao de geradores, transformadores e motores eletricos",1,0,SOMENTE SESI,SESI → SENAI
8441909000197,ELVIO OMENA DE LIMA,Maceió,MICRO EMPRESA,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
10896964000113,ELYT ENGENHARIA ELETRICA LTDA,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
7678205000170,EMPRETEC CONSTRUCOES LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
41157967000169,ENGENHARIA DE MATERIAIS LTDA,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
70014774000157,ENGEQUIP LTDA,Maceió,PEQUENO PORTE,"Fabricacao de maquinas e equipamentos para as industrias de alimentos, bebidas e fumo, pecas e acessorios",1,0,SOMENTE SESI,SESI → SENAI
24480485000126,ENGEQUIP TURBINAS A VAPOR LTDA,Maceió,PEQUENO PORTE,"Fabricacao de maquinas e equipamentos para uso industrial especifico nao especificados anteriormente, pecas e acessorios",1,0,SOMENTE SESI,SESI → SENAI
4663874000180,ENSIMA SOLUCOES AMBIENTAIS E TECNOLOGICAS LTDA,Maceió,MICRO EMPRESA,Servicos de engenharia,1,0,SOMENTE SESI,SESI → SENAI
48878815000102,ESKRIM INDUSTRIA DE SORVETES LTDA,Maceió,DEMAIS,Fabricacao de sorvetes e outros gelados comestiveis,1,0,SOMENTE SESI,SESI → SENAI
40917908000189,ESPACO INDUSTRIA DE MOVEIS E ESQUADRIAS LTDA,Maceió,MICRO EMPRESA,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,1,0,SOMENTE SESI,SESI → SENAI
24322398000302,ESPECIARYA INDUSTRIA E COMERCIO LTDA,Maceió,DEMAIS,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
13805556000105,ESQUADRIAS SERVICOS LTDA,Maceió,MICRO EMPRESA,Fabricacao de esquadrias de metal,1,0,SOMENTE SESI,SESI → SENAI
47886861000182,ESTELAR INDUSTRIA DE ACO LTDA,Maceió,DEMAIS,Fabricacao de produtos de trefilados de metal padronizados,1,0,SOMENTE SESI,SESI → SENAI
7389665000188,F C K CONSTRUCOES E INCORPORACOES LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
2914806000110,FAZENDA CAMPINAS LTDA.,Maceió,PEQUENO PORTE,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
4869169000214,FERTIAL-FERTILIZANTES DE ALAGOAS LTDA,Maceió,DEMAIS,"Fabricacao de adubos e fertilizantes, exceto organominerais",1,0,SOMENTE SESI,SESI → SENAI
40091298000107,FM 01 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,MICRO EMPRESA,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
40914046000130,FORTEX ENGENHARIA LTDA,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
8805492000102,FRIGOHARD REFRIGERACAO E SERVICOS LTDA,Maceió,MICRO EMPRESA,Fabricacao de gelo comum,1,0,SOMENTE SESI,SESI → SENAI
58304520000178,FRIGORIFICO JCS LTDA,Maceió,PEQUENO PORTE,Fabricacao de produtos de carne,1,0,SOMENTE SESI,SESI → SENAI
6325812000193,FRIO MAXIMO COMERCIO DE PECAS E SERVICOS LTDA,Maceió,MICRO EMPRESA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,SOMENTE SESI,SESI → SENAI
40924227000148,FUNDIPECAS LTDA,Maceió,PEQUENO PORTE,Fundicao de ferro e aco,1,0,SOMENTE SESI,SESI → SENAI
11371363000150,G G P DA SILVA ENGMAX ENGENHARIA E SERVICOS,Maceió,PEQUENO PORTE,"Manutencao e reparacao de tanques, reservatorios metalicos e caldeiras, exceto para veiculos",1,0,SOMENTE SESI,SESI → SENAI
7675759000113,G M DOS SANTOS PANIFICACAO,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
57394985000102,GALVAO CONFEITARIA LTDA.,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
69983484000132,GAS DE ALAGOAS S/A ALGAS,Maceió,DEMAIS,Producao de gas; processamento de gas natural,1,0,SOMENTE SESI,SESI → SENAI
35558493000164,GAS SERVICE LTDA,Maceió,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
2177802000105,GM AUTO CAPAS AL LTDA,Maceió,PEQUENO PORTE,Servicos de capotaria,1,0,SOMENTE SESI,SESI → SENAI
1243011000165,GRAFICA E EDITORA POLIGRAF LTDA,Maceió,PEQUENO PORTE,"Impressao de livros, revistas e outras publicacoes periodicas",1,0,SOMENTE SESI,SESI → SENAI
1301040000136,GRAFPEL IND GRAFICA LTDA,Maceió,MICRO EMPRESA,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
36123079000195,GREEN PLAST INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,Maceió,MICRO EMPRESA,Fabricacao de embalagens de material plastico,1,0,SOMENTE SESI,SESI → SENAI
8986384000175,H R CABRAL DE VASCONCELLOS NETO LTDA,Maceió,MICRO EMPRESA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,1,0,SOMENTE SESI,SESI → SENAI
692703000128,HABITAR INVESTIMENTOS E INCORPORACOES LTDA,Maceió,MICRO EMPRESA,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
35189044000196,HARCOS EMPREENDIMENTOS IMOBILIARIOS LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
3767250000140,HIDRAMETAL LTDA,Maceió,PEQUENO PORTE,"Fabricacao de equipamentos hidraulicos e pneumaticos, pecas e acessorios, exceto valvulas",1,0,SOMENTE SESI,SESI → SENAI
8435257000188,HIDRO SOLO INDUSTRIA E COMERCIO LTDA,Maceió,DEMAIS,"Fabricacao de equipamentos para irrigacao agricola, pecas e acessorios",1,0,SOMENTE SESI,SESI → SENAI
26391611000100,HOP BROS CERVEJARIA LTDA,Maceió,PEQUENO PORTE,Fabricacao de cervejas e chopes,1,0,SOMENTE SESI,SESI → SENAI
27052087000105,I F DE LIMA CAPOTARIA LTDA,Maceió,MICRO EMPRESA,Servicos de capotaria,1,0,SOMENTE SESI,SESI → SENAI
10831030000101,IBRACON INCORPORACOES E CONSTRUCOES LTDA,Maceió,DEMAIS,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
3418733000139,IGRAMAL INDUSTRIA DE GRANITOS E MARMORES LTDA,Maceió,PEQUENO PORTE,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
40116333000103,ILHA BELA EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
49820150000130,ILLA FELLICIDADE INDUSTRIA DE GELADOS LTDA,Maceió,DEMAIS,Fabricacao de sorvetes e outros gelados comestiveis,1,0,SOMENTE SESI,SESI → SENAI
682642000118,ILUMINA INSTALACOES LTDA,Maceió,PEQUENO PORTE,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
12387890000115,INDUSTRIA E COMERCIO DE BEBIDAS ALAGOANA LTDA,Maceió,PEQUENO PORTE,Fabricacao de refrigerantes,1,0,SOMENTE SESI,SESI → SENAI
11393033000165,INDUSTRIA E COMERCIO DE MASSAS ALIMENTICIAS LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
10803013000152,INDUSTRIA GRAFICA JARAGUA LTDA,Maceió,MICRO EMPRESA,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
54483766000101,INFINITY NET COMUNICACOES LTDA,Maceió,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
11355874000188,INFINNI SERVICOS E COMUNICACAO VISUAL LTDA,Maceió,DEMAIS,Impressao de material para uso publicitario,1,0,SOMENTE SESI,SESI → SENAI
18818196000191,INOVE CONSTRUCOES LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
24166316000116,IPLAC INDUSTRIA PLASTICA CAETES LTDA,Maceió,DEMAIS,Fabricacao de artefatos de material plastico para uso pessoal e domestico,1,0,SOMENTE SESI,SESI → SENAI
24166316000205,IPLAC INDUSTRIA PLASTICA CAETES LTDA,Maceió,DEMAIS,Fabricacao de artefatos de material plastico para uso pessoal e domestico,1,0,SOMENTE SESI,SESI → SENAI
719380000119,IT TELECOMUNICACOES LTDA,Maceió,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
2765607000198,J M R FONTAN LTDA,Maceió,MICRO EMPRESA,Fabricacao de bijuterias e artefatos semelhantes,1,0,SOMENTE SESI,SESI → SENAI
21603692000132,J P DA SILVA GREGORIO,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
35993367000138,J S SERVICOS E MANUTENCAO EM TURBINAS E CENTRIFUGAS LTDA,Maceió,PEQUENO PORTE,Manutencao e reparacao de maquinas motrizes nao eletricas,1,0,SOMENTE SESI,SESI → SENAI
23784607000105,J V P DA SILVA,Maceió,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
24736262000187,J W P DE GOUVEIA,Maceió,MICRO EMPRESA,Impressao de material para uso publicitario,1,0,SOMENTE SESI,SESI → SENAI
56440114000107,JARAGUA PANIFICACAO LTDA,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
3921745000181,JBR PNEUS COMERCIO E SERVICOS LTDA,Maceió,DEMAIS,Servicos de borracharia para veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
10610031000118,JC CONSTRUCOES E EMPREENDIMENTOS IMOBILIARIOS LTDA - EM RECUPERACAO JUDICIAL,Maceió,PEQUENO PORTE,Administracao de obras,1,0,SOMENTE SESI,SESI → SENAI
17989116000106,JK PERFUMARIA E COSMETICO LTDA,Maceió,MICRO EMPRESA,"Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal",1,0,SOMENTE SESI,SESI → SENAI
22556184000103,JNETCOM TECNOLOGIA LTDA,Maceió,PEQUENO PORTE,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
17432875000165,JURACI L DA SILVA PADARIA,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
1584452000120,KIFRIOS COMERCIO E INDUSTRIA DE FRIOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de gelo comum,1,0,SOMENTE SESI,SESI → SENAI
18314058000175,L C SILVA CAMISARIA,Maceió,PEQUENO PORTE,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,SOMENTE SESI,SESI → SENAI
5873960000180,L S MOVEIS LTDA,Maceió,MICRO EMPRESA,Fabricacao de moveis com predominancia de madeira,1,0,SOMENTE SESI,SESI → SENAI
15786439000169,LEMON INDUSTRIAL LTDA,Maceió,PEQUENO PORTE,"Confeccao de roupas profissionais, exceto sob medida",1,0,SOMENTE SESI,SESI → SENAI
19528581000167,LEONARDO FIGUEIREDO GUEDES NOGUEIRA,Maceió,PEQUENO PORTE,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
17017389000180,LUCIA LIMA BASTOS,Maceió,MICRO EMPRESA,"Fabricacao de acessorios do vestuario, exceto para seguranca e protecao",1,0,SOMENTE SESI,SESI → SENAI
10299764000183,LYRA & SANTOS INDUSTRIA E COMERCIO DE MARMORES E GRANITOS LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
57245460000105,M A BARROS LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
28154598000192,M DE ALMEIDA BARROS LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
59667365000117,M J DOS SANTOS FARDAMENTOS,Maceió,MICRO EMPRESA,"Faccao de pecas do vestuario, exceto roupas intimas",1,0,SOMENTE SESI,SESI → SENAI
21849960000109,M4 PINTURAS LTDA,Maceió,MICRO EMPRESA,Servicos de pintura de edificios em geral,1,0,SOMENTE SESI,SESI → SENAI
3032961000176,MACEIO GOLAS INDUSTRIA TEXTIL LTDA,Maceió,MICRO EMPRESA,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",1,0,SOMENTE SESI,SESI → SENAI
3814734000100,MAGENTA GRAFICA E EDITORA LTDA,Maceió,MICRO EMPRESA,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
5605339000135,MANA PADARIA PREMIUM LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
36515800000192,MANOEL SANCHO VIANA NETO,Maceió,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
17003116000187,MARFIM SERVICOS INSTALACAO MANUTENCAO E REPAROS LTDA,Maceió,PEQUENO PORTE,Servicos especializados para construcao nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
26372008000172,MARINHO & CIA INDUSTRIA DE PLASTICOS LTDA,Maceió,DEMAIS,"Fabricacao de moveis de outros materiais, exceto madeira e metal",1,0,SOMENTE SESI,SESI → SENAI
22503169000105,MARINHO POLIMEROS LTDA,Maceió,MICRO EMPRESA,Fabricacao de resinas termoplasticas,1,0,SOMENTE SESI,SESI → SENAI
24487886000108,MARMOGRAN INDUSTRIA E COMERCIO DE MARMORES E GRANITOS LTDA,Maceió,PEQUENO PORTE,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
12847606000146,MEGAPLAST INDUSTRIA E COMERCIO DE PLASTICO LTDA,Maceió,PEQUENO PORTE,Fabricacao de artefatos de material plastico para uso pessoal e domestico,1,0,SOMENTE SESI,SESI → SENAI
47298482000171,MF FORMA E FERRAGEM LTDA,Maceió,MICRO EMPRESA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",1,0,SOMENTE SESI,SESI → SENAI
42563290000121,MG ALBUQUERQUE LTDA,Maceió,MICRO EMPRESA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",1,0,SOMENTE SESI,SESI → SENAI
78908266001015,MILI S/A,Maceió,DEMAIS,Fabricacao de produtos de papel para uso domestico e higienico sanitario nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
5977510000137,MINERADORA ALDEBARAN LTDA,Maceió,MICRO EMPRESA,Fabricacao de aguas envasadas,1,0,SOMENTE SESI,SESI → SENAI
20780676000152,MIRANTES DO JEQUIA EMPREENDIMENTOS IMOBILIARIOS LTDA.,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,1,0,SOMENTE SESI,SESI → SENAI
44446309000185,MLFT SILVA LTDA,Maceió,MICRO EMPRESA,Impressao de material para uso publicitario,1,0,SOMENTE SESI,SESI → SENAI
35129163000153,MM GALPOES PRE MOLDADOS LTDA,Maceió,MICRO EMPRESA,Fabricacao de artefatos de cimento para uso na construcao,1,0,SOMENTE SESI,SESI → SENAI
54310658000129,MME CONTRATACOES LTDA,Maceió,MICRO EMPRESA,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
11580144000180,MOOP AMBIENTES PLANEJADOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de moveis com predominancia de madeira,1,0,SOMENTE SESI,SESI → SENAI
43773181000100,MOREIRA NOBRE ENGENHARIA LTDA,Maceió,MICRO EMPRESA,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
7509781000193,MULT CONSTRUCOES LTDA,Maceió,PEQUENO PORTE,Administracao de obras,1,0,SOMENTE SESI,SESI → SENAI
43905483000186,MULTICAIXAS NORDESTE LTDA,Maceió,MICRO EMPRESA,Fabricacao de chapas e de embalagens de papelao ondulado,1,0,SOMENTE SESI,SESI → SENAI
22195075000108,MUNDIAL GRANITOS E MARMORES LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,SOMENTE SESI,SESI → SENAI
49645094000145,MUNDO ON TELECOM LTDA,Maceió,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
32564136000110,Ma VALDIRLEIDE DOS SANTOS VIEIRA DE ALMEIDA BEBIDAS,Maceió,MICRO EMPRESA,"Fabricacao de sucos concentrados de frutas, hortalicas e legumes",1,0,SOMENTE SESI,SESI → SENAI
48999978000135,N R PEREIRA LTDA,Maceió,MICRO EMPRESA,Fabricacao de artefatos de tanoaria e de embalagens de madeira,1,0,SOMENTE SESI,SESI → SENAI
7196033005590,NORSA REFRIGERANTES S.A,Maceió,DEMAIS,Fabricacao de refrigerantes,1,0,SOMENTE SESI,SESI → SENAI
4735979000105,OMENA E LIMA LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
46757355000120,OPUS MAIS ENGENHARIA LTDA,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
5972996000110,P D J A DE CARVALHO LTDA,Maceió,PEQUENO PORTE,"Confeccao de roupas profissionais, exceto sob medida",1,0,SOMENTE SESI,SESI → SENAI
1611866000525,P J REFEICOES COLETIVAS LTDA,Maceió,DEMAIS,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,SOMENTE SESI,SESI → SENAI
1611866001092,P J REFEICOES COLETIVAS LTDA,Maceió,DEMAIS,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,SOMENTE SESI,SESI → SENAI
8446312000135,P R A DE CARVALHO,Maceió,PEQUENO PORTE,"Confeccao de roupas profissionais, exceto sob medida",1,0,SOMENTE SESI,SESI → SENAI
43761581000197,PALETERIA ALAGOANA LTDA,Maceió,PEQUENO PORTE,Fabricacao de artefatos de tanoaria e de embalagens de madeira,1,0,SOMENTE SESI,SESI → SENAI
17083095000157,PANETUTTI PANIFICACAO LTDA,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
