Municipio,CNAE PRIMARIO,MERCADO,QT_SESI,QT_SENAI,QT_SESI_SENAI,QT_SESI_OU_SENAI,SEM_RELACIONAMENTO,PENETRACAO_SESI_%,PENETRACAO_SENAI_%,PENETRACAO_COMBINADA_%,GAP_SESI,GAP_SENAI,GAP_COMBINADO
Arapiraca,Recuperacao de materiais plasticos,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
Arapiraca,Recuperacao de sucatas de aluminio,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Arapiraca,Reforma de pneumaticos usados,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Arapiraca,Servico de corte e dobra de metais,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Arapiraca,Servico de laboratorio optico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,"Servicos de acabamentos graficos, exceto encadernacao e plastificacao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,Servicos de alinhamento e balanceamento de veiculos automotores,5,1,0,0,1,4,20.0,0.0,20.0,4,5,4
Arapiraca,Servicos de borracharia para veiculos automotores,32,0,0,0,0,32,0.0,0.0,0.0,32,32,32
Arapiraca,Servicos de capotaria,18,0,0,0,0,18,0.0,0.0,0.0,18,18,18
Arapiraca,Servicos de comunicacao multimidia - scm,28,6,0,0,6,22,21.4286,0.0,21.4286,22,28,22
Arapiraca,Servicos de confeccao de armacoes metalicas para a construcao,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Arapiraca,Servicos de encadernacao e plastificacao,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Arapiraca,Servicos de engenharia,71,0,0,0,0,71,0.0,0.0,0.0,71,71,71
Arapiraca,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",45,0,0,0,0,45,0.0,0.0,0.0,45,45,45
Arapiraca,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,98,0,0,0,0,98,0.0,0.0,0.0,98,98,98
Arapiraca,Servicos de manutencao e reparacao eletrica de veiculos automotores,28,0,0,0,0,28,0.0,0.0,0.0,28,28,28
Arapiraca,Servicos de manutencao e reparacao mecanica de veiculos automotores,238,3,1,0,4,234,1.2605,0.4202,1.6807,235,237,234
Arapiraca,Servicos de montagem de moveis de qualquer material,18,0,0,0,0,18,0.0,0.0,0.0,18,18,18
Arapiraca,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,Servicos de pintura de edificios em geral,68,0,0,0,0,68,0.0,0.0,0.0,68,68,68
Arapiraca,Servicos de pre impressao,20,0,0,0,0,20,0.0,0.0,0.0,20,20,20
Arapiraca,Servicos de telefonia fixa comutada - stfc,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Arapiraca,"Servicos de usinagem, tornearia e solda",29,0,0,0,0,29,0.0,0.0,0.0,29,29,29
Arapiraca,Servicos especializados para construcao nao especificados anteriormente,10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
Arapiraca,Telecomunicacoes por satelite,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,Torrefacao e moagem de cafe,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,Tratamento e disposicao de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Arapiraca,"Tratamentos termicos, acusticos ou de vibracao",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Arapiraca,Usinas de compostagem,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Captacao, tratamento e distribuicao de agua",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Coleta de residuos nao perigosos,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Atalaia,Construcao de edificios,33,0,0,0,0,33,0.0,0.0,0.0,33,33,33
Atalaia,Construcao de instalacoes esportivas e recreativas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Distribuicao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Atalaia,Extracao de madeira em florestas plantadas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,3,0,1,0,1,2,0.0,33.3333,33.3333,3,2,2
Atalaia,Fabricacao de acucar em bruto,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Atalaia,Fabricacao de alimentos e pratos prontos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de amidos e feculas de vegetais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
Atalaia,Fabricacao de artefatos de couro nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de artefatos de tapecaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Fabricacao de artefatos diversos de madeira, exceto moveis",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,"Fabricacao de artigos de serralheria, exceto esquadrias",8,0,0,0,0,8,0.0,0.0,0.0,8,8,8
Atalaia,Fabricacao de esquadrias de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de gelo comum,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Atalaia,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Fabricacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial, pecas e acessorios",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de massas alimenticias,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de moveis com predominancia de madeira,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Atalaia,Fabricacao de moveis com predominancia de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de outros artigos de carpintaria para construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de produtos de limpeza e polimento,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Atalaia,Fabricacao de produtos de panificacao industrial,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Fabricacao de produtos diversos nao especificados anteriormente,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Atalaia,Fabricacao de sorvetes e outros gelados comestiveis,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Fornecimento de alimentos preparados preponderantemente para empresas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Fundicao de ferro e aco,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Impressao de material para outros usos,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Impressao de material para uso publicitario,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Instalacao de maquinas e equipamentos industriais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Instalacao e manutencao eletrica,11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
Atalaia,"Instalacoes hidraulicas, sanitarias e de gas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Manutencao e reparacao de motocicletas e motonetas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Manutencao e reparacao de tanques, reservatorios metalicos e caldeiras, exceto para veiculos",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Atalaia,Montagem de estruturas metalicas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Obras de acabamento em gesso e estuque,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Obras de alvenaria,26,0,0,0,0,26,0.0,0.0,0.0,26,26,26
Atalaia,Outras atividades de telecomunicacoes nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Outras obras de acabamento da construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Preparacao de subprodutos do abate,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Producao de artefatos estampados de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Producao de laminados de aluminio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Provedores de acesso as redes de comunicacoes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Recuperacao de materiais metalicos, exceto aluminio",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Recuperacao de materiais plasticos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Recuperacao de sucatas de aluminio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de alinhamento e balanceamento de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de capotaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de comunicacao multimidia - scm,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Atalaia,Servicos de confeccao de armacoes metalicas para a construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de engenharia,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Atalaia,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Servicos de manutencao e reparacao eletrica de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Atalaia,Servicos de manutencao e reparacao mecanica de veiculos automotores,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
Atalaia,Servicos de montagem de moveis de qualquer material,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de pintura de edificios em geral,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,Servicos de pre impressao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Servicos de usinagem, tornearia e solda",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Atalaia,Servicos especializados para construcao nao especificados anteriormente,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Atalaia,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Atalaia,"Tratamentos termicos, acusticos ou de vibracao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Aluguel de andaimes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Aplicacao de revestimentos e de resinas em interiores e exteriores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Coleta de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de Santo Antônio,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Construcao de edificios,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
Barra de Santo Antônio,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de artefatos de material plastico para uso pessoal e domestico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Fabricacao de artefatos diversos de madeira, exceto moveis",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de Santo Antônio,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de conservas de frutas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Fabricacao de conservas de peixes, crustaceos e moluscos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Fabricacao de escovas, pinceis e vassouras",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de gelo comum,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Fabricacao de moveis com predominancia de madeira,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de Santo Antônio,Fabricacao de outros produtos texteis nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de paineis e letreiros luminosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,8,2,0,0,2,6,25.0,0.0,25.0,6,8,6
Barra de Santo Antônio,Fabricacao de produtos de panificacao industrial,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de Santo Antônio,Fabricacao de produtos derivados do cacau e de chocolates,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Fabricacao de produtos diversos nao especificados anteriormente,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Barra de Santo Antônio,Fornecimento de alimentos preparados preponderantemente para empresas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Impressao de material para outros usos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Impressao de material para uso publicitario,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Incorporacao de empreendimentos imobiliarios,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Instalacao de maquinas e equipamentos industriais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de Santo Antônio,Instalacao e manutencao eletrica,10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
Barra de Santo Antônio,Instalacoes de sistema de prevencao contra incendio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Instalacoes hidraulicas, sanitarias e de gas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Manutencao e reparacao de equipamentos e produtos nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Manutencao e reparacao de equipamentos hidraulicos e pneumaticos, exceto valvulas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,"Manutencao e reparacao de geradores, transformadores e motores eletricos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Manutencao e reparacao de motocicletas e motonetas,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de Santo Antônio,Obras de alvenaria,8,0,0,0,0,8,0.0,0.0,0.0,8,8,8
Barra de Santo Antônio,Outras obras de acabamento da construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Outras obras de engenharia civil nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Producao de artefatos estampados de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Provedores de acesso as redes de comunicacoes,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Recuperacao de materiais plasticos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Recuperacao de sucatas de aluminio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Servicos de borracharia para veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Servicos de comunicacao multimidia - scm,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Servicos de engenharia,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Servicos de montagem de moveis de qualquer material,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de Santo Antônio,Servicos de pintura de edificios em geral,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de Santo Antônio,"Servicos de usinagem, tornearia e solda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Servicos especializados para construcao nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de Santo Antônio,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Aluguel de andaimes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Captacao, tratamento e distribuicao de agua",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Construcao de edificios,19,0,0,0,0,19,0.0,0.0,0.0,19,19,19
Barra de São Miguel,Desenvolvimento e licenciamento de programas de computador nao customizaveis,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Distribuicao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,"Fabricacao de acessorios do vestuario, exceto para seguranca e protecao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de aguardente de cana de acucar,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de alimentos e pratos prontos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de artefatos para pesca e esporte,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Fabricacao de artigos de serralheria, exceto esquadrias",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Fabricacao de bijuterias e artefatos semelhantes,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de São Miguel,Fabricacao de conservas de frutas,1,0,1,0,1,0,0.0,100.0,100.0,1,0,0
Barra de São Miguel,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de esquadrias de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de gelo comum,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de moveis com predominancia de madeira,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Fabricacao de outros produtos texteis nao especificados anteriormente,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de São Miguel,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de São Miguel,Fabricacao de produtos de panificacao industrial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Fabricacao de produtos diversos nao especificados anteriormente,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Barra de São Miguel,Fornecimento de alimentos preparados preponderantemente para empresas,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Barra de São Miguel,Geracao de energia eletrica,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Barra de São Miguel,Impressao de material para outros usos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Incorporacao de empreendimentos imobiliarios,15,0,0,0,0,15,0.0,0.0,0.0,15,15,15
Barra de São Miguel,Instalacao de paineis publicitarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Barra de São Miguel,Instalacao e manutencao eletrica,18,0,0,0,0,18,0.0,0.0,0.0,18,18,18
Barra de São Miguel,"Instalacoes hidraulicas, sanitarias e de gas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Manutencao e reparacao de embarcacoes para esporte e lazer,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Manutencao e reparacao de maquinas e equipamentos para agricultura e pecuaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Manutencao e reparacao de maquinas motrizes nao eletricas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Manutencao e reparacao de motocicletas e motonetas,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Barra de São Miguel,Obras de acabamento em gesso e estuque,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Obras de alvenaria,15,0,0,0,0,15,0.0,0.0,0.0,15,15,15
Barra de São Miguel,"Obras de urbanizacao - ruas, pracas e calcadas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Perfuracao e construcao de pocos de agua,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,"Preparacao e fiacao de fibras texteis naturais, exceto algodao",2,2,0,0,2,0,100.0,0.0,100.0,0,2,0
Barra de São Miguel,Producao de tubos de aco com costura,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Provedores de acesso as redes de comunicacoes,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Recuperacao de sucatas de aluminio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Reforma de pneumaticos usados,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Servicos de borracharia para veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Servicos de comunicacao multimidia - scm,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Barra de São Miguel,Servicos de confeccao de armacoes metalicas para a construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Barra de São Miguel,Servicos de engenharia,20,0,0,0,0,20,0.0,0.0,0.0,20,20,20
Barra de São Miguel,Servicos de manutencao e reparacao mecanica de veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Barra de São Miguel,Servicos de pintura de edificios em geral,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Barra de São Miguel,Servicos especializados para construcao nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Abate de aves,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Batalha,Aplicacao de revestimentos e de resinas em interiores e exteriores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Coleta de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Batalha,Construcao de edificios,10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
Batalha,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Batalha,Fabricacao de alimentos para animais,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Batalha,"Fabricacao de artefatos diversos de madeira, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,"Fabricacao de artigos de serralheria, exceto esquadrias",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Fabricacao de biscoitos e bolachas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Fabricacao de laticinios,5,1,1,0,2,3,20.0,20.0,40.0,4,4,3
Batalha,Fabricacao de moveis com predominancia de madeira,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Batalha,Fabricacao de outros produtos texteis nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Fabricacao de produtos de carne,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Batalha,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Batalha,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
