cnpj_basico,opcao_simples,data_opcao_simples,data_exclusao_simples,opcao_mei,data_opcao_mei,data_exclusao_mei
07439960,S,20070701,00000000,N,00000000,00000000
07459685,N,20220101,20231231,N,00000000,00000000
07462786,N,20200101,20231231,N,00000000,00000000
07480283,S,20240101,20261231,N,00000000,00000000
07483865,S,20240101,00000000,N,00000000,00000000
07485783,S,20070701,00000000,S,20190101,00000000
07496161,N,20140101,20250531,N,00000000,00000000
07502493,S,20220101,20261231,N,00000000,00000000
07503767,N,20150101,20221231,N,00000000,00000000
07510298,S,20200101,00000000,N,00000000,00000000
07524928,N,20180101,20231231,N,00000000,00000000
07529026,S,20070701,00000000,N,00000000,00000000
07532186,N,20080101,20171231,N,00000000,00000000
07535096,S,20200101,00000000,N,00000000,00000000
07536029,S,20070701,00000000,N,00000000,00000000
07539089,N,20070701,20081231,N,00000000,00000000
07539645,S,20260101,00000000,N,00000000,00000000
07543420,N,20070701,20101231,N,00000000,00000000
07545656,N,20070701,20161231,N,00000000,00000000
07547277,N,20080101,20121231,N,00000000,00000000
07564043,N,20120101,20120101,N,00000000,00000000
07574116,S,20260101,00000000,S,20260101,00000000
07575881,N,20160101,20171231,N,00000000,00000000
07583069,S,20260101,00000000,S,20260101,00000000
07583239,N,20070701,20111231,N,00000000,00000000
07587331,S,20130101,00000000,N,00000000,00000000
07592748,S,20170101,20261231,N,00000000,00000000
07601838,S,20260101,00000000,N,00000000,00000000
07603096,S,20260101,20261231,N,00000000,00000000
07605271,S,20230101,20261231,N,00000000,00000000
07607635,S,20260101,00000000,N,00000000,00000000
07610027,N,20120101,20181130,N,00000000,00000000
07614757,S,20070701,00000000,N,00000000,00000000
07621736,N,20080101,20111231,N,00000000,00000000
07633048,S,20070701,20261231,N,00000000,00000000
07633070,N,20070701,20071231,N,00000000,00000000
07642137,N,20070701,20250228,N,00000000,00000000
07642555,S,20160101,00000000,N,00000000,00000000
07645067,S,20070701,00000000,N,00000000,00000000
07651972,S,20260101,00000000,N,00000000,00000000
07664537,S,20070701,00000000,S,20170101,00000000
07670822,N,20250101,20251231,N,00000000,00000000
07670835,S,20070701,00000000,N,00000000,00000000
07671201,S,20260101,00000000,N,00000000,00000000
07675759,S,20240101,00000000,N,00000000,00000000
07676966,S,20250101,00000000,N,00000000,00000000
07678205,N,20130101,20211231,N,00000000,00000000
07698771,N,20160101,20181231,N,00000000,00000000
07714631,N,20070701,20121231,N,00000000,00000000
07732583,S,20240101,20261231,N,00000000,00000000
07743414,S,20150101,00000000,N,00000000,00000000
07749087,N,20230101,20231231,N,00000000,00000000
07750592,S,20070701,00000000,S,20190101,00000000
07762166,N,20240101,20241231,N,00000000,00000000
07768721,S,20160101,00000000,N,00000000,00000000
07781059,N,20220101,20221231,N,00000000,00000000
07788971,S,20190101,20261231,N,00000000,00000000
07802422,N,20150101,20161231,N,00000000,00000000
07824180,S,20200101,00000000,N,00000000,00000000
07824466,N,20080101,20130731,N,00000000,00000000
07834648,S,20070701,00000000,N,00000000,00000000
07847140,N,20160101,20161231,N,00000000,00000000
07888091,S,20090101,20261231,N,00000000,00000000
07889501,S,20260101,00000000,S,20260101,00000000
07894433,S,20240101,20261231,N,00000000,00000000
07899079,N,20240101,20241231,N,00000000,00000000
07914049,N,20070701,20101231,N,00000000,00000000
07916722,S,20190101,00000000,N,00000000,00000000
07934416,S,20070701,00000000,S,20230101,00000000
07951333,N,20140101,20231231,N,00000000,00000000
07959972,S,20240101,00000000,N,00000000,00000000
07960698,S,20070701,00000000,N,00000000,00000000
07964264,S,20210101,00000000,N,00000000,00000000
07965034,N,20070701,20070701,N,00000000,00000000
07966183,N,20070701,20080531,N,00000000,00000000
07972633,S,20070701,00000000,N,00000000,00000000
07975098,S,20240101,00000000,N,00000000,00000000
07978322,S,20250101,20261231,N,00000000,00000000
07995734,S,20170101,20261231,N,00000000,00000000
08008033,S,20070701,00000000,N,00000000,00000000
08013954,S,20240101,00000000,N,00000000,00000000
08014225,S,20170101,00000000,N,00000000,00000000
08019737,N,20240101,20241231,N,00000000,00000000
08049154,N,20070701,20181231,N,00000000,00000000
08059661,N,20170901,20240430,N,00000000,00000000
08067078,S,20250101,20261231,N,00000000,00000000
08073719,N,20070701,20091231,N,00000000,00000000
08082753,N,20240101,20251231,N,00000000,00000000
08091455,S,20070701,00000000,N,00000000,00000000
08110993,N,20070701,20161231,N,00000000,00000000
08145003,S,20180101,00000000,N,00000000,00000000
08149368,S,20210101,00000000,N,00000000,00000000
08169835,S,20150101,00000000,N,00000000,00000000
08171244,N,20240101,20241231,N,00000000,00000000
08172791,S,20230101,00000000,N,00000000,00000000
08178223,N,20070701,20161231,N,00000000,00000000
08188552,S,20070701,00000000,N,00000000,00000000
08203868,N,20070701,20231231,N,00000000,00000000
08204123,N,20070701,20221231,N,00000000,00000000
08207518,N,20200101,20231231,N,00000000,00000000
08210812,S,20260101,00000000,N,00000000,00000000
08212327,S,20250101,00000000,N,00000000,00000000
08220528,S,20200101,00000000,N,00000000,00000000
08227031,S,20070701,00000000,N,00000000,00000000
08228133,N,20150101,20161231,N,00000000,00000000
08257218,S,20070701,20261231,N,00000000,00000000
08267812,S,20220101,00000000,N,00000000,00000000
08267863,N,20230101,20241231,N,00000000,00000000
08284522,S,20070701,00000000,N,00000000,00000000
08295507,S,20070701,00000000,N,00000000,00000000
08295518,N,20170101,20260531,N,00000000,00000000
08309118,S,20260101,00000000,N,00000000,00000000
08309714,N,20250101,20251231,N,00000000,00000000
08311617,S,20070701,00000000,S,20170101,00000000
08325266,S,20070701,00000000,N,00000000,00000000
08345699,S,20130101,00000000,N,00000000,00000000
08352753,S,20150101,00000000,N,00000000,00000000
08362087,N,20150101,20161231,N,00000000,00000000
08375171,S,20070701,00000000,N,00000000,00000000
08401121,S,20260101,00000000,N,00000000,00000000
08418300,N,20070701,20151231,N,00000000,00000000
08419352,N,20090101,20190731,N,00000000,00000000
08435002,N,20070701,20111231,N,00000000,00000000
08435257,N,20070701,20101231,N,00000000,00000000
08438052,N,20170101,20191231,N,00000000,00000000
08440323,N,20110101,20151231,N,00000000,00000000
08441909,S,20110101,20261231,N,00000000,00000000
08445124,S,20170101,00000000,N,00000000,00000000
08446312,N,20070701,20181231,N,00000000,00000000
08448780,S,20070701,00000000,N,00000000,00000000
08449517,N,20240101,20241231,N,00000000,00000000
08453349,N,20250101,20260820,N,00000000,00000000
08454476,S,20070701,00000000,N,00000000,00000000
08455312,S,20090101,00000000,N,00000000,00000000
08459939,S,20240101,00000000,N,00000000,00000000
08465020,S,20070701,00000000,N,00000000,00000000
08465068,S,20220101,00000000,N,00000000,00000000
08469098,N,20120101,20171231,N,00000000,00000000
08483334,S,20230101,00000000,N,00000000,00000000
08486165,S,20220101,00000000,N,00000000,00000000
08509161,N,20150101,20151031,N,00000000,00000000
08516907,S,20070701,00000000,N,00000000,00000000
08528257,S,20250101,20261231,N,00000000,00000000
08533362,S,20250101,00000000,N,00000000,00000000
08541664,S,20230101,00000000,N,00000000,00000000
08544230,N,20230101,20231231,N,00000000,00000000
08596720,S,20070701,00000000,N,00000000,00000000
08597015,S,20220101,20261231,N,00000000,00000000
08608098,S,20250101,00000000,N,00000000,00000000
08611196,S,20070701,00000000,N,00000000,00000000
08611923,S,20070701,00000000,N,00000000,00000000
08612368,N,20070701,20081231,N,00000000,00000000
08612475,N,20080101,20080101,S,20220101,00000000
08614299,S,20260101,20261231,N,00000000,00000000
08616161,S,20250101,20261231,N,00000000,00000000
08624525,N,20160101,20190731,N,00000000,00000000
08627197,S,20250101,00000000,S,20250101,00000000
08627262,N,20250101,20251231,N,00000000,00000000
08628448,S,20070701,00000000,N,00000000,00000000
08630122,S,20260101,00000000,S,20260101,00000000
08631473,S,20250101,20261231,N,00000000,00000000
08631516,S,20150101,20261231,N,00000000,00000000
08642125,S,20070701,00000000,N,00000000,00000000
08645326,S,20250101,20261231,N,00000000,00000000
08648208,S,20250101,00000000,N,00000000,00000000
08656732,S,20100101,00000000,N,00000000,00000000
08661806,S,20240101,00000000,N,00000000,00000000
08665894,S,20200101,00000000,S,20200101,00000000
08666399,S,20260101,00000000,N,00000000,00000000
08679837,N,20080101,20091231,N,00000000,00000000
08680499,N,20240101,20251231,N,00000000,00000000
08692995,S,20070701,00000000,N,00000000,00000000
08695037,N,20070701,20241231,N,00000000,00000000
08699812,N,20180101,20250131,N,00000000,00000000
08717304,S,20150101,00000000,N,00000000,00000000
08717341,S,20250101,00000000,N,00000000,00000000
08739978,N,20170101,20181231,N,00000000,00000000
08741219,N,20070701,20101231,N,00000000,00000000
08749229,S,20260101,00000000,N,00000000,00000000
08751682,S,20260101,00000000,N,00000000,00000000
08753794,S,20220101,00000000,N,00000000,00000000
08760487,N,20070701,20171231,N,00000000,00000000
08760488,N,20070701,20231231,N,00000000,00000000
08762086,S,20250101,00000000,N,00000000,00000000
08795470,S,20070701,00000000,N,00000000,00000000
08805492,S,20240101,00000000,N,00000000,00000000
08815600,S,20250101,20261231,N,00000000,00000000
08822506,N,20160101,20161231,N,00000000,00000000
08822526,N,20130101,20170731,N,00000000,00000000
08827911,N,20130101,20141231,N,00000000,00000000
08833796,N,20150101,20161231,N,00000000,00000000
08834434,S,20220101,00000000,N,00000000,00000000
08837528,S,20200101,00000000,N,00000000,00000000
08845239,N,20220101,20221231,N,00000000,00000000
08845243,N,20070701,20231231,N,00000000,00000000
08850787,S,20250101,20261231,N,00000000,00000000
08853705,S,20190101,00000000,N,00000000,00000000
08858775,N,20070701,20101231,N,00000000,00000000
08871190,S,20160101,00000000,N,00000000,00000000
08879857,S,20070701,00000000,N,00000000,00000000
08880868,S,20250101,00000000,N,00000000,00000000
08880902,S,20250101,20261231,N,00000000,00000000
08881914,S,20240101,00000000,N,00000000,00000000
08893031,S,20070701,00000000,N,00000000,00000000
08898820,N,20070724,20191231,N,00000000,00000000
08906907,S,20240101,20261231,N,00000000,00000000
08910971,N,20210101,20231231,N,00000000,00000000
08912257,N,20220101,20241231,N,00000000,00000000
08943210,S,20260101,20261231,N,00000000,00000000
08948865,N,20150101,20161231,N,00000000,00000000
08962155,N,20070822,20071231,N,00000000,00000000
08967591,S,20240101,00000000,N,00000000,00000000
08976929,S,20260101,20261231,N,00000000,00000000
08978312,S,20140101,00000000,N,00000000,00000000
08986326,S,20080101,00000000,N,00000000,00000000
08986384,S,20110101,00000000,N,00000000,00000000
08995670,N,20240101,20241231,N,00000000,00000000
08996152,N,20071008,20230930,N,00000000,00000000
08996585,S,20210101,20261231,S,20210101,20261231
08997636,S,20080101,00000000,N,00000000,00000000
09002715,N,20080101,20221130,N,00000000,00000000
09003276,N,20220101,20221231,N,00000000,00000000
09008195,N,20070912,20101231,N,00000000,00000000
09011390,S,20260101,00000000,N,00000000,00000000
09014316,N,20080101,20151231,N,00000000,00000000
09021286,S,20080101,00000000,N,00000000,00000000
09054508,N,20180101,20181231,N,00000000,00000000
09060913,S,20240101,20261231,N,00000000,00000000
09064823,N,20220101,20251231,N,20220101,20251231
09080348,S,20250101,20261231,N,00000000,00000000
09096626,S,20071010,00000000,N,00000000,00000000
09103879,S,20071005,00000000,N,00000000,00000000
09110659,N,20240101,20240101,N,00000000,00000000
09113525,S,20120101,00000000,N,00000000,00000000
09127962,S,20240101,00000000,N,00000000,00000000
09136467,N,20071019,20101231,N,00000000,00000000
09140958,S,20150101,00000000,N,00000000,00000000
09144001,S,20071024,00000000,N,00000000,00000000
09144115,S,20250101,20261231,N,00000000,00000000
09145674,S,20090101,20261231,S,20160101,20261231
09158215,S,20260101,20261231,N,00000000,00000000
09159603,S,20190101,00000000,N,00000000,00000000
09162368,S,20250101,00000000,S,20250101,00000000
09168566,S,20130101,20261231,N,00000000,00000000
09176169,S,20090101,00000000,N,00000000,00000000
09177958,S,20230101,00000000,N,00000000,00000000
09179618,S,20230101,00000000,N,00000000,00000000
09182244,S,20250101,20261231,N,00000000,00000000
09188958,N,20250101,20251231,N,00000000,00000000
09192179,S,20260101,00000000,N,00000000,00000000
09198156,N,20071120,20181231,N,00000000,00000000
09203056,N,20200101,20211231,N,00000000,00000000
09204841,N,20230101,20231231,N,00000000,00000000
09208277,S,20250101,20261231,N,00000000,00000000
09218086,N,20071128,20141231,N,00000000,00000000
09218180,N,20071203,20241231,N,00000000,00000000
09218221,S,20240101,20261231,N,00000000,00000000
09232993,S,20071205,00000000,N,00000000,00000000
09239749,S,20200101,00000000,N,00000000,00000000
09259936,N,20080101,20241231,N,00000000,00000000
09262252,S,20150101,00000000,N,00000000,00000000
09268567,S,20080131,00000000,N,00000000,00000000
09277089,N,20110101,20161231,N,00000000,00000000
09278938,S,20070701,00000000,N,00000000,00000000
09288293,S,20250101,00000000,N,00000000,00000000
09288526,N,20150101,20181231,N,00000000,00000000
09300208,N,20080109,20171231,N,00000000,00000000
09312732,N,20250101,20251231,N,00000000,00000000
09313867,N,20110101,20161231,N,00000000,00000000
09314733,S,20070701,00000000,N,00000000,00000000
09315339,S,20160101,00000000,N,00000000,00000000
09315924,S,20080118,00000000,N,00000000,00000000
09318807,S,20250101,20261231,N,00000000,00000000
09324052,S,20260101,20261231,N,00000000,00000000
09331539,S,20090101,00000000,N,00000000,00000000
09331912,N,20080124,20121231,N,00000000,00000000
09332361,S,20080131,00000000,S,20220101,00000000
09334399,S,20150101,00000000,N,00000000,00000000
09336819,S,20260101,00000000,N,00000000,00000000
09337991,N,20080121,20130430,N,00000000,00000000
09343911,N,20230101,20231231,N,00000000,00000000
09350655,S,20240101,20261231,N,00000000,00000000
09365017,S,20090101,00000000,N,00000000,00000000
09366950,S,20260101,20261231,N,00000000,00000000
09369035,S,20250101,20261231,N,00000000,00000000
09376370,N,20120101,20171231,N,00000000,00000000
09391706,S,20250101,00000000,N,00000000,00000000
09394705,S,20200101,00000000,N,00000000,00000000
09434266,N,20220101,20231231,N,00000000,00000000
09444538,S,20260101,00000000,N,00000000,00000000
09449073,S,20220101,20261231,N,00000000,00000000
09452058,N,20120101,20151231,N,00000000,00000000
09457502,N,20190101,20241231,N,00000000,00000000
09457774,S,20080310,00000000,N,00000000,00000000
09465472,S,20210101,00000000,N,20210101,20210131
09480594,S,20080312,00000000,S,20110101,00000000
09490544,N,20110101,20121231,N,00000000,00000000
09491586,S,20250101,20261231,N,00000000,00000000
09498666,S,20110101,00000000,N,00000000,00000000
09499685,S,20260101,00000000,N,00000000,00000000
09501852,N,20080423,20101231,N,00000000,00000000
09538176,N,20080509,20101231,N,00000000,00000000
09552333,S,20110101,00000000,N,00000000,00000000
09553738,N,20200101,20231231,N,00000000,00000000
09554183,S,20240101,00000000,N,00000000,00000000
09562063,N,20080520,20141231,N,00000000,00000000
09565580,S,20250101,00000000,N,00000000,00000000
09565614,N,20110101,20111231,N,00000000,00000000
09569324,S,20240101,00000000,N,00000000,00000000
09585016,N,20170101,20181231,N,00000000,00000000
09597749,N,20230101,20241231,N,00000000,00000000
09603978,N,20190101,20191231,N,00000000,00000000
09617432,S,20260101,20261231,N,00000000,00000000
09618927,S,20260101,00000000,N,00000000,00000000
09619332,S,20110101,00000000,N,00000000,00000000
09619566,S,20260101,20261231,N,00000000,00000000
09622027,S,20080530,20261231,N,00000000,00000000
09624537,N,20180101,20220930,N,00000000,00000000
09624655,N,20130101,20161231,N,00000000,00000000
09625567,S,20170101,20261231,N,00000000,00000000
09628751,S,20220101,00000000,N,00000000,00000000
09629106,N,20230101,20260430,N,00000000,00000000
09629162,S,20180101,00000000,N,00000000,00000000
09634954,S,20250101,00000000,N,00000000,00000000
09644216,N,20240101,20251231,N,00000000,00000000
09645535,N,20150101,20161231,N,00000000,00000000
09721639,S,20110101,00000000,N,00000000,00000000
09813710,N,20080707,20101231,N,00000000,00000000
10139853,S,20210101,00000000,N,00000000,00000000
10145486,S,20240101,00000000,N,00000000,00000000
10187544,S,20250101,20261231,N,00000000,00000000
10193887,N,20110101,20161231,N,00000000,00000000
10197384,S,20090101,00000000,N,00000000,00000000
10198178,S,20080723,00000000,N,00000000,00000000
10198262,N,20180101,20181231,N,00000000,00000000
10220665,S,20260101,20261231,N,00000000,00000000
10229526,N,20110101,20151231,N,00000000,00000000
